customer_name,total_sales,cum_share,tier
Jenny Nara,35,0.9979731964772827,C
Robin Romero,35,0.9979744942604059,C
Kristopher Mehta,35,0.9979757920435289,C
Toni Mehta,35,0.9979770898266521,C
Clayton Lu,35,0.9979783876097753,C
Adriana Garcia,35,0.9979796853928985,C
Cameron Robinson,35,0.9979809831760216,C
Julia Torres,35,0.9979822809591448,C
Jessica Howard,35,0.997983578742268,C
Ross Gutierrez,35,0.9979848765253911,C
Christy Xie,35,0.9979861743085142,C
William Martinez,35,0.9979874720916374,C
Anna Rivera,35,0.9979887698747606,C
Devin Thomas,35,0.9979900676578838,C
Kenneth Deng,35,0.9979913654410069,C
Phillip Raman,35,0.99799266322413,C
Max Gill,35,0.9979939610072532,C
Autumn Huang,35,0.9979952587903764,C
Donna Tang,35,0.9979965565734995,C
Janelle Martinez,35,0.9979978543566227,C
Isaac Parker,35,0.9979991521397459,C
Shannon Zhao,35,0.9980004499228691,C
Ariana Rogers,35,0.9980017477059921,C
Tristan Hughes,35,0.9980030454891153,C
Katrina Nath,35,0.9980043432722385,C
Sara Phillips,35,0.9980056410553617,C
Beth Dominguez,35,0.9980069388384848,C
Maria Sanders,35,0.998008236621608,C
Morgan Jenkins,35,0.9980095344047312,C
Taylor James,35,0.9980108321878544,C
Tiffany Liu,35,0.9980121299709774,C
Julia Moore,35,0.9980134277541006,C
Stephanie Nicholls,35,0.9980147255372238,C
Barbara Cai,35,0.998016023320347,C
Morgan Sanders,35,0.9980173211034702,C
Gabrielle Parker,35,0.9980186188865933,C
Brent Zeng,35,0.9980199166697165,C
Luis Edwards,35,0.9980212144528396,C
Dalton Campbell,35,0.9980225122359628,C
Louis Hu,35,0.9980238100190859,C
Joseph Harris,35,0.9980251078022091,C
Jasmine Williams,35,0.9980264055853323,C
Kendra Blanco,35,0.9980277033684555,C
Grace Davis,35,0.9980290011515786,C
Isabel Russell,35,0.9980302989347017,C
Jacqueline Sanders,35,0.9980315967178249,C
Brooke Brooks,35,0.9980328945009481,C
Daisy Alvarez,35,0.9980341922840712,C
Brent Stone,35,0.9980354900671944,C
Christina Watson,35,0.9980367878503176,C
Johnny Deng,35,0.9980380856334408,C
Andre Chandra,35,0.9980393834165638,C
Lisa Hu,35,0.998040681199687,C
Clinton Jim├®nez,35,0.9980419789828102,C
Yolanda Anand,35,0.9980432767659334,C
Kelsey Sharma,35,0.9980445745490565,C
Victor Ortega,34,0.9980458352526619,C
Seth Henderson,34,0.9980470959562673,C
Dalton Wright,34,0.9980483566598726,C
Marcus Griffin,34,0.998049617363478,C
Blake Price,34,0.9980508780670833,C
Hector Hernandez,34,0.9980521387706887,C
Michele Serrano,34,0.9980533994742941,C
Melody Nicholls,34,0.9980546601778993,C
Isabella Sanchez,34,0.9980559208815047,C
Joseph Lee,34,0.99805718158511,C
Shaun She,34,0.9980584422887154,C
Zachary Long,34,0.9980597029923208,C
Cole Murphy,34,0.9980609636959261,C
Kristine Blanco,34,0.9980622243995315,C
Gabriella Phillips,34,0.9980634851031369,C
Hunter Ross,34,0.9980647458067422,C
Ernest Sun,34,0.9980660065103476,C
Connor Hayes,34,0.9980672672139529,C
Meagan Lopez,34,0.9980685279175583,C
Jose Green,34,0.9980697886211637,C
Sierra Perez,34,0.998071049324769,C
Martha Sun,34,0.9980723100283744,C
Trevor Flores,34,0.9980735707319797,C
Kayla Bryant,34,0.9980748314355851,C
Joe Dominguez,34,0.9980760921391905,C
Cesar Martinez,34,0.9980773528427958,C
Jon Zhu,34,0.9980786135464011,C
Ronnie Hu,34,0.9980798742500065,C
Ricardo Luo,34,0.9980811349536118,C
Cassandra Garcia,34,0.9980823956572172,C
Shaun Tang,34,0.9980836563608225,C
Geoffrey Suri,34,0.9980849170644279,C
Derek Nara,34,0.9980861777680333,C
Jessie Zhu,34,0.9980874384716386,C
Tyrone Vazquez,34,0.998088699175244,C
Kimberly Howard,34,0.9980899598788493,C
Mandy Zhao,34,0.9980912205824547,C
Gary Gomez,34,0.9980924812860601,C
Melanie Coleman,34,0.9980937419896654,C
Lindsay Xie,34,0.9980950026932708,C
Logan Young,34,0.9980962633968762,C
Noah Washington,34,0.9980975241004815,C
Megan Taylor,34,0.9980987848040869,C
Nicolas Shan,34,0.9981000455076922,C
Darrell Pal,34,0.9981013062112976,C
Angelica Gonzales,34,0.998102566914903,C
Alejandro Tang,34,0.9981038276185082,C
Eric Yang,34,0.9981050883221136,C
Sandra Wu,34,0.9981063490257189,C
Benjamin Alexander,34,0.9981076097293243,C
Charles Adams,34,0.9981088704329297,C
Jeremiah Gonzales,34,0.998110131136535,C
Lauren Jones,34,0.9981113918401404,C
Nicole Alexander,34,0.9981126525437458,C
Darren Gill,34,0.9981139132473511,C
Jerry Lal,34,0.9981151739509565,C
Sydney Brooks,34,0.9981164346545618,C
Frank Alvarez,34,0.9981176953581672,C
Erik Gill,34,0.9981189560617726,C
Rebekah Carlson,34,0.9981202167653779,C
Cassidy Washington,34,0.9981214774689833,C
Katherine Simmons,34,0.9981227381725886,C
Diane Moreno,34,0.998123998876194,C
Sandra Sun,34,0.9981252595797994,C
Jenna Adams,34,0.9981265202834047,C
Nancy Sai,34,0.99812778098701,C
Alexandra McDonald,34,0.9981290416906154,C
Damien Yuan,34,0.9981303023942207,C
Terrance Fernandez,34,0.9981315630978261,C
Logan Lal,33,0.9981327867219136,C
David Walker,33,0.9981340103460012,C
Anna Ward,33,0.9981352339700887,C
Carson Flores,33,0.9981364575941764,C
Carrie Torres,33,0.9981376812182639,C
Jeremy Ward,33,0.9981389048423515,C
Wyatt Garcia,33,0.998140128466439,C
Jordan Evans,33,0.9981413520905266,C
Kelvin Becker,33,0.9981425757146141,C
Alisha Tang,33,0.9981437993387017,C
Julie Anand,33,0.9981450229627892,C
Madison Garcia,33,0.9981462465868768,C
Stephanie Young,33,0.9981474702109643,C
Olivia Lewis,33,0.9981486938350519,C
Devin Howard,33,0.9981499174591394,C
Lindsay Tang,33,0.9981511410832269,C
Regina Sanchez,33,0.9981523647073145,C
Jonathan Jai,33,0.998153588331402,C
Jose Davis,33,0.9981548119554896,C
Savannah Phillips,33,0.9981560355795771,C
Shaun Jai,33,0.9981572592036647,C
Carolyn Prasad,33,0.9981584828277522,C
Alyssa Harris,33,0.9981597064518398,C
Brad Pritchett,33,0.9981609300759273,C
Alexis Clark,33,0.9981621537000149,C
Robert Shan,33,0.9981633773241024,C
Hunter Phillips,33,0.99816460094819,C
Lauren Anderson,33,0.9981658245722775,C
Alexis Griffin,33,0.9981670481963651,C
Erica Zhao,33,0.9981682718204526,C
Alex James,33,0.9981694954445403,C
Luke Hayes,33,0.9981707190686278,C
Emily Diaz,33,0.9981719426927154,C
Kayla Wood,33,0.9981731663168029,C
Beth Torres,33,0.9981743899408905,C
Shelby Kelly,33,0.998175613564978,C
Brett Gonzalez,33,0.9981768371890656,C
Robert Gonzalez,33,0.9981780608131531,C
Jesse Cox,33,0.9981792844372407,C
Zoe Bell,33,0.9981805080613282,C
Lacey Goel,33,0.9981817316854157,C
Dana Romero,33,0.9981829553095033,C
Marie Serrano,33,0.9981841789335908,C
Brittany Perry,33,0.9981854025576784,C
Wesley Wu,33,0.9981866261817659,C
Jordan Ross,33,0.9981878498058535,C
Alexa Bailey,33,0.998189073429941,C
Clayton Zeng,33,0.9981902970540286,C
Xavier Gonzales,33,0.9981915206781161,C
Dominique Sai,33,0.9981927443022037,C
Megan Coleman,33,0.9981939679262912,C
Deborah Shen,33,0.9981951915503788,C
Monique Jimenez,33,0.9981964151744663,C
Jada Bell,33,0.9981976387985539,C
Meagan Sanchez,33,0.9981988624226414,C
Blake Lee,33,0.998200086046729,C
Gabriel Perez,33,0.9982013096708166,C
Henry Patel,33,0.9982025332949042,C
Steve Lin,33,0.9982037569189917,C
Jordyn Barnes,33,0.9982049805430793,C
Taylor Sanders,33,0.9982062041671668,C
Carla Srini,33,0.9982074277912544,C
Jessie Wu,33,0.9982086514153419,C
Edward Scott,33,0.9982098750394295,C
Kimberly Bailey,33,0.998211098663517,C
Logan Walker,33,0.9982123222876045,C
Jesse Torres,33,0.9982135459116921,C
Adrienne Jim├®nez,33,0.9982147695357796,C
Allison Kelly,33,0.9982159931598672,C
Tamara Goldberg,33,0.9982172167839547,C
Anna Diaz,33,0.9982184404080423,C
Hailey Foster,33,0.9982196640321298,C
Gregory Luo,33,0.9982208876562174,C
Julian Washington,32,0.9982220742007871,C
Mason James,32,0.9982232607453569,C
Jos├® Perez,32,0.9982244472899267,C
Gerald Mehta,32,0.9982256338344964,C
Ethan Thomas,32,0.9982268203790662,C
Geoffrey Kapoor,32,0.9982280069236359,C
Linda Gill,32,0.9982291934682056,C
Tanya Suarez,32,0.9982303800127754,C
Terrance Chandra,32,0.9982315665573451,C
Andrea Roberts,32,0.9982327531019148,C
Misty She,32,0.9982339396464847,C
Leslie Rubio,32,0.9982351261910544,C
Spencer Jenkins,32,0.9982363127356241,C
Alberto Alonso,32,0.9982374992801939,C
Natalie Young,32,0.9982386858247636,C
Chloe Lopez,32,0.9982398723693333,C
Marcus Carter,32,0.9982410589139031,C
Juan Bell,32,0.9982422454584728,C
Brent Zheng,32,0.9982434320030426,C
David Davis,32,0.9982446185476124,C
Karen Wang,32,0.9982458050921821,C
Katherine Cook,32,0.9982469916367518,C
April Raje,32,0.9982481781813216,C
Clarence Guo,32,0.9982493647258913,C
Seth Baker,32,0.998250551270461,C
Victoria Howard,32,0.9982517378150308,C
Jack Yang,32,0.9982529243596006,C
Roger Rai,32,0.9982541109041704,C
Erick Perez,32,0.9982552974487401,C
Jacquelyn Ramos,32,0.9982564839933098,C
Samuel Wright,32,0.9982576705378796,C
Sebastian Richardson,32,0.9982588570824493,C
Janet Ramos,32,0.998260043627019,C
Haley Gonzales,32,0.9982612301715889,C
Jill Blanco,32,0.9982624167161586,C
Veronica Madan,32,0.9982636032607283,C
Keith Rai,32,0.9982647898052981,C
Emily Lee,32,0.9982659763498678,C
Miguel Powell,32,0.9982671628944375,C
Benjamin Anderson,32,0.9982683494390073,C
Lucas Wood,32,0.998269535983577,C
Carlos Young,32,0.9982707225281467,C
Kendra Suarez,32,0.9982719090727166,C
Arturo Xu,32,0.9982730956172863,C
Linda Ramos,32,0.998274282161856,C
Jill Perry,32,0.9982754687064258,C
Marcus Lee,32,0.9982766552509955,C
Kyle Wang,32,0.9982778417955652,C
Jada Rivera,32,0.998279028340135,C
Warren Shan,32,0.9982802148847048,C
Benjamin Jones,32,0.9982814014292745,C
Dylan Thompson,32,0.9982825879738443,C
Kyle Butler,32,0.998283774518414,C
Naomi Vazquez,32,0.9982849610629837,C
Dana Carlson,32,0.9982861476075535,C
Jesse Cook,32,0.9982873341521232,C
Jackson Kumar,32,0.9982885206966929,C
Mariah Gonzales,32,0.9982897072412628,C
James Robinson,32,0.9982908937858325,C
Jocelyn Bryant,32,0.9982920803304023,C
Melissa Powell,32,0.998293266874972,C
Colin Deng,32,0.9982944534195417,C
Russell Tang,32,0.9982956399641115,C
Blake Long,32,0.9982968265086812,C
Drew Deng,32,0.9982980130532509,C
Ryan Moore,32,0.9982991995978208,C
Brandi Rubio,32,0.9983003861423905,C
Peter Raje,32,0.9983015726869602,C
Hannah Russell,32,0.99830275923153,C
Mitchell Rai,32,0.9983039457760997,C
Shawna She,32,0.9983051323206694,C
Martha Lu,32,0.9983063188652392,C
Andrea Perez,32,0.998307505409809,C
Antonio Alexander,32,0.9983086919543787,C
Nicole Brooks,32,0.9983098784989485,C
Gary Munoz,32,0.9983110650435182,C
Carly Lal,32,0.9983122515880879,C
Terrence Shan,32,0.9983134381326577,C
Briana Ruiz,32,0.9983146246772274,C
Jimmy Suarez,32,0.9983158112217971,C
George Rana,32,0.998316997766367,C
Logan Lopez,32,0.9983181843109367,C
Catherine Sanchez,32,0.9983193708555064,C
Nelson Moreno,32,0.9983205574000762,C
Abigail Peterson,32,0.9983217439446459,C
Abigail Alexander,32,0.9983229304892156,C
Kayla Anderson,32,0.9983241170337854,C
Alexis Flores,32,0.9983253035783551,C
Emily Garcia,32,0.998326490122925,C
Albert Suarez,32,0.9983276766674947,C
Brent Zhou,32,0.9983288632120644,C
David Jai,32,0.9983300497566342,C
Luis Perry,32,0.9983312363012039,C
Grant Becker,32,0.9983324228457736,C
Logan Perez,32,0.9983336093903434,C
Luke Sharma,32,0.9983347959349131,C
Brandon Jackson,32,0.9983359824794829,C
Pedro Madan,32,0.9983371690240527,C
Stephanie Morris,32,0.9983383555686224,C
Meagan Perez,32,0.9983395421131921,C
Bethany Shen,32,0.9983407286577619,C
Luis Scott,32,0.9983419152023316,C
James Sharma,32,0.9983431017469013,C
Chloe Howard,32,0.9983442882914711,C
Lucas Ross,32,0.9983454748360409,C
Katie Chapman,32,0.9983466613806106,C
Ashley Robinson,32,0.9983478479251804,C
Sarah Lee,32,0.9983490344697501,C
Lindsay Anand,32,0.9983502210143198,C
Roy Mehta,32,0.9983514075588896,C
Richard Sanders,32,0.9983525941034593,C
Levi Madan,32,0.998353780648029,C
Marshall Black,32,0.9983549671925989,C
Carol White,32,0.9983561537371686,C
Eugene Wang,32,0.9983573402817383,C
Alexandra Miller,32,0.9983585268263081,C
Haley Cox,32,0.9983597133708778,C
Summer Sullivan,32,0.9983608999154476,C
Martin Subram,32,0.9983620864600173,C
Renee Gill,32,0.998363273004587,C
Darrell Luo,32,0.9983644595491569,C
Lori Navarro,32,0.9983656460937266,C
Andres Goel,32,0.9983668326382963,C
Cassandra Gonzalez,32,0.9983680191828661,C
Alexandria Alexander,32,0.9983692057274358,C
Gilbert Rai,32,0.9983703922720055,C
Kendra Carlson,32,0.9983715788165753,C
Sheena Xie,32,0.998372765361145,C
Dalton Ross,32,0.9983739519057148,C
Danielle Ramirez,32,0.9983751384502846,C
Wesley Hu,32,0.9983763249948543,C
Katherine Coleman,32,0.998377511539424,C
Destiny Washington,32,0.9983786980839938,C
Connor Lopez,32,0.9983798846285635,C
Jessie Serrano,32,0.9983810711731332,C
Eduardo Watson,32,0.9983822577177031,C
Alyssa Rodriguez,32,0.9983834442622728,C
Lauren Russell,32,0.9983846308068425,C
Brianna Martinez,32,0.9983858173514123,C
Savannah Wright,32,0.998387003895982,C
Daniel Brown,32,0.9983881904405517,C
Austin Williams,32,0.9983893769851215,C
Mindy Deng,32,0.9983905635296912,C
John Jones,32,0.998391750074261,C
Bruce Diaz,32,0.9983929366188308,C
Tammy Patel,32,0.9983941231634005,C
Lindsay Jai,32,0.9983953097079702,C
Maria Richardson,32,0.99839649625254,C
Gabriella Ramirez,31,0.9983976457175919,C
Julian Diaz,31,0.9983987951826439,C
Warren Xie,31,0.9983999446476958,C
Shelby Morris,31,0.9984010941127478,C
Byron Serrano,31,0.9984022435777997,C
Kaitlyn Miller,31,0.9984033930428516,C
Natalie Cooper,31,0.9984045425079036,C
Deanna Blanco,31,0.9984056919729556,C
Roger Liu,31,0.9984068414380075,C
Aimee Zeng,31,0.9984079909030594,C
Natalie Rodriguez,31,0.9984091403681113,C
Tanya Carlson,31,0.9984102898331633,C
Hunter Hernandez,31,0.9984114392982153,C
Eric Bryant,31,0.9984125887632672,C
Richard Johnston,31,0.9984137382283191,C
Lauren James,31,0.9984148876933711,C
Anna Butler,31,0.998416037158423,C
Noah Lopez,31,0.998417186623475,C
Gabriella Richardson,31,0.9984183360885269,C
Christy Wang,31,0.9984194855535788,C
Blake Simmons,31,0.9984206350186308,C
Elijah Lal,31,0.9984217844836827,C
Edward Griffin,31,0.9984229339487347,C
Alex Reed,31,0.9984240834137866,C
Bailey Torres,31,0.9984252328788386,C
Lacey Wu,31,0.9984263823438905,C
Savannah Cox,31,0.9984275318089424,C
Brandi Vazquez,31,0.9984286812739944,C
Brittney Holt,31,0.9984298307390463,C
Autumn Lu,31,0.9984309802040983,C
Allison Rogers,31,0.9984321296691502,C
Corey Xie,31,0.9984332791342022,C
Alexis Hughes,31,0.9984344285992541,C
Luis Young,31,0.998435578064306,C
Ross Suri,31,0.998436727529358,C
Sandra Ma,31,0.9984378769944099,C
Johnny Shen,31,0.9984390264594619,C
Alex Baker,31,0.9984401759245138,C
Jessica Harris,31,0.9984413253895658,C
Mathew Vazquez,31,0.9984424748546177,C
Stephanie Ross,31,0.9984436243196696,C
Jenny Zimmerman,31,0.9984447737847216,C
Stacey Ma,31,0.9984459232497735,C
Joel Jordan,31,0.9984470727148255,C
Arturo Zhao,31,0.9984482221798774,C
Jerry Rai,31,0.9984493716449293,C
Alicia Pal,31,0.9984505211099813,C
Danny Diaz,31,0.9984516705750333,C
Pamela Schmidt,31,0.9984528200400852,C
Carla Sanchez,31,0.9984539695051371,C
Stephanie Richardson,31,0.998455118970189,C
Willie Ma,31,0.998456268435241,C
Jared Morris,31,0.998457417900293,C
Katelyn Cox,31,0.9984585673653449,C
Rebecca Hill,31,0.9984597168303968,C
Jillian Arthur,31,0.9984608662954488,C
Martin Kapoor,31,0.9984620157605008,C
Laura Gao,31,0.9984631652255527,C
Latoya Becker,31,0.9984643146906046,C
Adam Collins,31,0.9984654641556565,C
Natasha Diaz,31,0.9984666136207085,C
Carolyn Alvarez,31,0.9984677630857605,C
Ian Campbell,31,0.9984689125508124,C
Stefanie Prasad,31,0.9984700620158643,C
Keith Tang,31,0.9984712114809162,C
Nicole Clark,31,0.9984723609459683,C
Lawrence Torres,31,0.9984735104110202,C
Luke Simmons,31,0.9984746598760721,C
Jeffery Ye,31,0.998475809341124,C
Hailey Peterson,31,0.9984769588061759,C
Derek Chander,31,0.998478108271228,C
Alexis Wood,31,0.9984792577362799,C
Kayla Martinez,31,0.9984804072013318,C
Charles Kelly,31,0.9984815566663837,C
Kenneth Jai,31,0.9984827061314356,C
Eric Ross,31,0.9984838555964877,C
Sebastian Rogers,31,0.9984850050615396,C
Erik Munoz,31,0.9984861545265915,C
Kayla Walker,31,0.9984873039916434,C
Isabelle Russell,31,0.9984884534566955,C
Lance Munoz,31,0.9984896029217474,C
James Jai,31,0.9984907523867993,C
Cole Bailey,31,0.9984919018518512,C
Logan Anderson,31,0.9984930513169031,C
Eduardo Ross,31,0.9984942007819552,C
Tamara Zeng,31,0.9984953502470071,C
Sydney Jones,31,0.998496499712059,C
Hannah Brown,31,0.9984976491771109,C
Alexandra Wright,31,0.9984987986421628,C
Elizabeth Hughes,31,0.9984999481072149,C
Brandon Lee,31,0.9985010975722668,C
Jennifer Hill,31,0.9985022470373187,C
Candace Kapoor,31,0.9985033965023706,C
Patrick Sanders,31,0.9985045459674226,C
Jay Diaz,31,0.9985056954324746,C
Alyssa Butler,30,0.9985068078180087,C
Dalton Baker,30,0.9985079202035428,C
Nicole Gonzales,30,0.998509032589077,C
Cedric Nath,30,0.9985101449746111,C
Devin Turner,30,0.9985112573601452,C
Alyssa Miller,30,0.9985123697456794,C
Nicole Bennett,30,0.9985134821312135,C
Christina Gray,30,0.9985145945167476,C
Carla Kapoor,30,0.9985157069022818,C
Dawn Xie,30,0.9985168192878159,C
Kelli Lin,30,0.99851793167335,C
William Johnson,30,0.9985190440588843,C
Noah Perry,30,0.9985201564444184,C
Gavin Price,30,0.9985212688299525,C
Bailey Evans,30,0.9985223812154866,C
Alexis Martinez,30,0.9985234936010208,C
Garrett James,30,0.9985246059865549,C
Rafael Liang,30,0.998525718372089,C
Andrew Lee,30,0.9985268307576232,C
Marcus Moore,30,0.9985279431431573,C
Isaiah Green,30,0.9985290555286914,C
Destiny Barnes,30,0.9985301679142256,C
Gabrielle Brooks,30,0.9985312802997597,C
Danielle Sanchez,30,0.9985323926852938,C
Angela Foster,30,0.9985335050708279,C
Jay Perez,30,0.9985346174563622,C
Hunter Thomas,30,0.9985357298418963,C
Alvin Anand,30,0.9985368422274304,C
Latoya Yuan,30,0.9985379546129646,C
Jeffery Zhao,30,0.9985390669984987,C
Wesley Lu,30,0.9985401793840328,C
Alex Gray,30,0.998541291769567,C
Marcus Martin,30,0.9985424041551011,C
Megan Washington,30,0.9985435165406352,C
Brandon Martinez,30,0.9985446289261694,C
Arianna Torres,30,0.9985457413117035,C
Riley Kelly,30,0.9985468536972376,C
Nichole Chander,30,0.9985479660827717,C
Allen Subram,30,0.998549078468306,C
Angel Morris,30,0.9985501908538401,C
Colleen Shen,30,0.9985513032393742,C
Ross Vance,30,0.9985524156249084,C
Alyssa Stewart,30,0.9985535280104425,C
Zachary Henderson,30,0.9985546403959766,C
Austin Coleman,30,0.9985557527815108,C
Melissa Wood,30,0.9985568651670449,C
Janelle Sai,30,0.998557977552579,C
Kaitlyn King,30,0.9985590899381132,C
Miguel Barnes,30,0.9985602023236473,C
Jennifer Ward,30,0.9985613147091814,C
Theresa Moreno,30,0.9985624270947155,C
Katherine Morgan,30,0.9985635394802497,C
Kimberly Rogers,30,0.9985646518657839,C
Stacy Blanco,30,0.998565764251318,C
Anna Sanchez,30,0.9985668766368522,C
Kelli Li,30,0.9985679890223863,C
Jaclyn Zhu,30,0.9985691014079204,C
Cameron Wang,30,0.9985702137934546,C
Arturo Ye,30,0.9985713261789887,C
Samuel Simmons,30,0.9985724385645228,C
Gavin Griffin,30,0.998573550950057,C
Isabella Reed,30,0.9985746633355911,C
Kayla Johnson,30,0.9985757757211252,C
Kaitlyn Murphy,30,0.9985768881066593,C
Spencer Perry,30,0.9985780004921935,C
Stanley Srini,30,0.9985791128777276,C
Angel Cox,30,0.9985802252632618,C
Ethan Harris,30,0.998581337648796,C
Stephanie Stone,30,0.9985824500343301,C
Rebekah Malhotra,30,0.9985835624198642,C
Richard Richardson,30,0.9985846748053984,C
Jose Williams,30,0.9985857871909325,C
Kristina Martinez,30,0.9985868995764666,C
Kristi Munoz,30,0.9985880119620008,C
Gary Moreno,30,0.9985891243475349,C
Douglas Sanchez,30,0.998590236733069,C
Lauren Ramirez,30,0.9985913491186031,C
Evan Wright,30,0.9985924615041373,C
Joe Navarro,30,0.9985935738896714,C
Marvin Rubio,30,0.9985946862752056,C
Olivia Clark,30,0.9985957986607398,C
Maurice Raje,30,0.9985969110462739,C
Cesar Rana,30,0.998598023431808,C
Elijah Butler,30,0.9985991358173422,C
Karen Hu,30,0.9986002482028763,C
Melissa Coleman,30,0.9986013605884104,C
Katelyn Young,30,0.9986024729739446,C
Mandy Liu,30,0.9986035853594787,C
Brandi Dominguez,30,0.9986046977450128,C
Felicia Diaz,30,0.998605810130547,C
Caitlin Peterson,30,0.9986069225160811,C
Ronnie Liang,30,0.9986080349016152,C
Roger Xie,30,0.9986091472871493,C
Xavier Morgan,30,0.9986102596726836,C
Angelica Foster,30,0.9986113720582177,C
Katelyn Evans,30,0.9986124844437518,C
Carl Luo,30,0.998613596829286,C
Chelsea Sanchez,30,0.9986147092148201,C
Jennifer Gonzalez,30,0.9986158216003542,C
Mayra Schmidt,30,0.9986169339858884,C
Kristy Jimenez,30,0.9986180463714225,C
Samuel Carter,30,0.9986191587569566,C
Aidan Griffin,30,0.9986202711424907,C
Caleb Alexander,30,0.9986213835280249,C
Lance Ruiz,30,0.998622495913559,C
Sara Roberts,30,0.9986236082990931,C
Alexander Williams,30,0.9986247206846273,C
Brandon Williams,30,0.9986258330701615,C
Cole Rogers,30,0.9986269454556956,C
Brent Ma,30,0.9986280578412298,C
Katherine White,30,0.9986291702267639,C
Isabella Gonzalez,30,0.998630282612298,C
Seth King,30,0.9986313949978322,C
Amanda Bennett,30,0.9986325073833663,C
Cynthia Subram,30,0.9986336197689004,C
Katherine Moore,30,0.9986347321544345,C
Bailey Murphy,30,0.9986358445399687,C
Paula Diaz,30,0.9986369569255028,C
Hannah Hall,30,0.9986380693110369,C
Jeremiah Sanders,30,0.9986391816965711,C
Alexander Rodriguez,30,0.9986402940821052,C
Adrian Brooks,30,0.9986414064676394,C
Ernest Chen,30,0.9986425188531736,C
Abigail Sanchez,30,0.9986436312387077,C
Jordan Jai,30,0.9986447436242418,C
Jonathan Alexander,30,0.998645856009776,C
Kelly Diaz,30,0.9986469683953101,C
Alexa Reed,30,0.9986480807808442,C
Melissa Flores,30,0.9986491931663783,C
Gregory Xu,30,0.9986503055519125,C
Meagan Mehta,30,0.9986514179374466,C
Steven Stewart,30,0.9986525303229807,C
David Moore,30,0.9986536427085149,C
Sean Torres,30,0.998654755094049,C
Abigail Flores,30,0.9986558674795832,C
Douglas Gonzalez,30,0.9986569798651174,C
Nicholas Jones,30,0.9986580922506515,C
Jack Alexander,30,0.9986592046361856,C
Oscar Washington,30,0.9986603170217198,C
Devin Adams,30,0.9986614294072539,C
Dustin Xu,30,0.998662541792788,C
Zoe Gray,30,0.9986636541783221,C
Olivia Bryant,30,0.9986647665638563,C
Shelby Howard,30,0.9986658789493904,C
Martin Sai,30,0.9986669913349245,C
Savannah Howard,30,0.9986681037204587,C
Jack Jenkins,30,0.9986692161059928,C
Emmanuel Prasad,30,0.9986703284915269,C
Charles Lewis,30,0.9986714408770612,C
Taylor Bell,30,0.9986725532625953,C
James Jones,30,0.9986736656481294,C
Jonathon Munoz,30,0.9986747780336636,C
Kristi Martinez,30,0.9986758904191977,C
Stacy Carlson,30,0.9986770028047318,C
Natasha Torres,30,0.998678115190266,C
Isabella Bailey,30,0.9986792275758001,C
Anna Morris,30,0.9986803399613342,C
Samuel Wang,30,0.9986814523468683,C
Brett Arun,30,0.9986825647324025,C
Alan Gao,30,0.9986836771179366,C
Jesse Gonzalez,30,0.9986847895034707,C
Chase Brooks,30,0.9986859018890049,C
Cassidy Hayes,30,0.9986870142745391,C
Benjamin Martin,30,0.9986881266600732,C
Jon Wu,30,0.9986892390456074,C
Ryan Rodriguez,30,0.9986903514311415,C
Cameron Powell,30,0.9986914638166756,C
Brianna Wood,30,0.9986925762022097,C
Aidan Jenkins,30,0.9986936885877439,C
Michelle Cooper,30,0.998694800973278,C
Paige Morgan,30,0.9986959133588121,C
Nelson Ruiz,30,0.9986970257443463,C
Alicia Jai,30,0.9986981381298804,C
Cedric Rai,30,0.9986992505154145,C
Kyle Alexander,30,0.9987003629009487,C
Melissa Cox,30,0.9987014752864829,C
Frederick Sanchez,30,0.998702587672017,C
Manuel Arun,29,0.9987036629780334,C
Katelyn Roberts,29,0.9987047382840496,C
Tony Black,29,0.9987058135900659,C
Javier Gutierrez,29,0.9987068888960823,C
Kelvin Zheng,29,0.9987079642020986,C
Patricia Gonzalez,29,0.998709039508115,C
Willie Luo,29,0.9987101148141313,C
Tina Suri,29,0.9987111901201476,C
Adriana Raman,29,0.998712265426164,C
Kristopher Rana,29,0.9987133407321803,C
Devin Rodriguez,29,0.9987144160381967,C
Andy Carlson,29,0.998715491344213,C
Adriana Subram,29,0.9987165666502293,C
Douglas Arun,29,0.9987176419562457,C
Lucas Henderson,29,0.998718717262262,C
David Long,29,0.9987197925682784,C
Barbara Lin,29,0.9987208678742947,C
Oscar Hayes,29,0.9987219431803109,C
Clayton Liang,29,0.9987230184863273,C
Willie Zhao,29,0.9987240937923436,C
Pedro Mehta,29,0.99872516909836,C
Natalie Murphy,29,0.9987262444043763,C
Alexandra Walker,29,0.9987273197103926,C
Ian Anderson,29,0.998728395016409,C
Julie Andersen,29,0.9987294703224253,C
Jason Chen,29,0.9987305456284417,C
Jimmy Martin,29,0.998731620934458,C
Frank Martin,29,0.9987326962404743,C
Kayla Price,29,0.9987337715464907,C
Noah Moore,29,0.998734846852507,C
Gabriel Hernandez,29,0.9987359221585234,C
David Brown,29,0.9987369974645397,C
Lucas Hall,29,0.998738072770556,C
Judith Parker,29,0.9987391480765723,C
Colleen Wu,29,0.9987402233825886,C
Arthur Diaz,29,0.998741298688605,C
Alexandra Bell,29,0.9987423739946213,C
Bryan Murphy,29,0.9987434493006376,C
Corey Luo,29,0.998744524606654,C
James Henderson,29,0.9987455999126703,C
Colin Beck,29,0.9987466752186867,C
